host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
3074414,Melissa,university district,university district,47.65806,-122.31711,Entire home/apt,127.0,30,0,1900-01-01,2.2644956257811106,132,213,0
107434423,Blueground,downtown,pike-market,47.6106819,-122.3415914,Entire home/apt,212.459747172322,31,0,1900-01-01,2.2644956257811106,340,322,0
30559,Angielena,other neighborhoods,georgetown,47.55129016,-122.3192389,Private room,74.0,2,2,2024-06-20,2.0,10,260,2
15092284,Nicholas,delridge,riverview,47.54991,-122.35857,Entire home/apt,237.0,1,2,2024-06-14,2.0,1,297,2
340706410,Vince,downtown,central business district,47.61251039,-122.3309919,Entire home/apt,226.0,2,0,1900-01-01,2.2644956257811106,98,356,0
398317720,Joanne,queen anne,east queen anne,47.6379619,-122.3518062,Entire home/apt,251.0,1,1,2024-06-16,1.0,66,319,1
446538637,Vacasa Western Washington,capitol hill,broadway,47.62633,-122.31667,Entire home/apt,205.0,3,26,2024-06-17,0.68,25,362,2
60805143,Rebecca,other neighborhoods,ravenna,47.67472,-122.29937,Entire home/apt,425.0,3,0,1900-01-01,2.2644956257811106,2,245,0
137418982,Kevin,central area,atlantic,47.60142,-122.31068,Private room,119.0,1,10,2024-06-21,10.0,2,37,10
578114416,Alexandru,delridge,south delridge,47.52641054,-122.3557636,Entire home/apt,157.0,2,2,2024-06-18,2.0,1,133,2
402330479,Tali,university district,university district,47.66341996,-122.3161962,Entire home/apt,91.0,30,0,1900-01-01,2.2644956257811106,8,136,0
577423026,Ryan,northgate,maple leaf,47.69726759,-122.313236,Entire home/apt,329.0,1,0,1900-01-01,2.2644956257811106,3,231,0
72316289,Thien,central area,minor,47.60585,-122.30812,Entire home/apt,249.0,1,2,2024-06-16,2.0,4,242,2
15430625,Luxury Getaways,west seattle,north admiral,47.58232983,-122.3996949,Entire home/apt,705.0,1,0,1900-01-01,2.2644956257811106,1,309,0
162312460,Gnana,northgate,pinehurst,47.71256691,-122.3248406,Entire home/apt,195.0,1,1,2024-05-26,1.0,2,90,1
162312460,Gnana,northgate,pinehurst,47.71206896,-122.3260581,Entire home/apt,136.0,1,6,2024-06-20,6.0,2,131,6
21471560,Mark,capitol hill,stevens,47.62162608,-122.3054939,Entire home/apt,212.459747172322,30,0,1900-01-01,2.2644956257811106,1,29,0
19755747,Kemal,central area,mann,47.6144,-122.30123,Entire home/apt,265.0,1,1,2024-06-15,1.0,2,98,1
107434423,Blueground,central area,mann,47.6122005,-122.3024604,Entire home/apt,96.0,31,0,1900-01-01,2.2644956257811106,340,275,0
107434423,Blueground,central area,mann,47.612794,-122.3018948,Entire home/apt,222.0,31,0,1900-01-01,2.2644956257811106,340,365,0
249505352,Marla,delridge,roxhill,47.52048202,-122.3725118,Entire home/apt,125.0,30,0,1900-01-01,2.2644956257811106,1,182,0
298721073,Ariaan,northgate,north college park,47.69391,-122.34178,Entire home/apt,210.0,2,2,2024-06-09,2.0,7,205,2
70390862,Cameron,delridge,highland park,47.5268824,-122.3467161,Entire home/apt,94.0,2,1,2024-06-23,1.0,1,45,1
25727861,Lyn,downtown,pioneer square,47.59595,-122.33329,Entire home/apt,110.0,30,0,1900-01-01,2.2644956257811106,2,117,0
136505579,Eli,lake city,olympic hills,47.73258,-122.29819,Entire home/apt,135.0,30,0,1900-01-01,2.2644956257811106,2,337,0
239650253,Melissa,queen anne,west queen anne,47.6298338,-122.3706227,Entire home/apt,110.0,30,0,1900-01-01,2.2644956257811106,2,224,0
21470316,Amy,queen anne,east queen anne,47.6317,-122.35594,Entire home/apt,165.0,30,0,1900-01-01,2.2644956257811106,1,33,0
577065905,Casey,beacon hill,north beacon hill,47.5827052,-122.3170121,Entire home/apt,126.0,1,3,2024-06-08,3.0,1,226,3
178169606,Cristopher,downtown,first hill,47.61236076,-122.3297717,Entire home/apt,135.0,3,1,2024-06-13,1.0,1,34,1
107434423,Blueground,central area,mann,47.6122005,-122.3024604,Entire home/apt,132.0,31,0,1900-01-01,2.2644956257811106,340,306,0
560836476,Irina,other neighborhoods,green lake,47.6796412,-122.3219605,Entire home/apt,191.0,1,1,2024-05-26,1.0,2,333,1
20080201,Jennifer,downtown,belltown,47.61829,-122.34692,Entire home/apt,178.0,2,4,2024-06-23,4.0,1,97,4
70996371,Patrick,northgate,maple leaf,47.6951578,-122.3242061,Entire home/apt,191.0,2,2,2024-06-15,2.0,10,167,2
573571205,Jiajie,ballard,adams,47.67541,-122.39406,Entire home/apt,342.0,2,0,1900-01-01,2.2644956257811106,3,239,0
15448343,Amelia,interbay,interbay,47.65557,-122.38558,Entire home/apt,234.0,2,3,2024-06-23,3.0,1,225,3
80333752,Ashley And Mike,downtown,belltown,47.61572549,-122.3476499,Entire home/apt,328.0,2,4,2024-06-12,4.0,36,168,4
107434423,Blueground,central area,mann,47.6122005,-122.3024604,Entire home/apt,219.0,31,0,1900-01-01,2.2644956257811106,340,220,0
403793617,Jason,ballard,west woodland,47.67536854,-122.3640334,Entire home/apt,239.0,30,0,1900-01-01,2.2644956257811106,1,196,0
481090782,Amanda,other neighborhoods,fremont,47.6548638,-122.3437626,Entire home/apt,250.0,2,3,2024-06-09,3.0,2,159,3
25110157,Eva And Sid,rainier valley,rainier view,47.5031545,-122.2656695,Entire home/apt,665.0,2,0,1900-01-01,2.2644956257811106,33,229,0
439707216,Alexis,other neighborhoods,greenwood,47.68621882,-122.348173,Entire home/apt,175.0,3,1,2024-06-08,1.0,1,87,1
529119042,Julia,queen anne,west queen anne,47.63031148,-122.3697173,Private room,66.0,1,3,2024-06-07,3.0,35,92,3
529119042,Julia,central area,mann,47.60253,-122.29886,Private room,59.0,1,4,2024-06-14,4.0,35,86,4
28181950,Jacque,other neighborhoods,wallingford,47.66362578,-122.3356756,Entire home/apt,485.0,3,1,2024-06-10,1.0,1,149,1
223358344,Rodolfo,delridge,south delridge,47.5188,-122.35792,Entire home/apt,153.0,30,0,1900-01-01,2.2644956257811106,2,296,0
107434423,Blueground,central area,mann,47.612794,-122.3018948,Entire home/apt,176.0,31,0,1900-01-01,2.2644956257811106,340,332,0
8009691,Enclaves,west seattle,alki,47.58752,-122.39448,Entire home/apt,337.0,2,1,2024-06-09,1.0,10,298,1
432235467,Jamantha,delridge,south delridge,47.52211612,-122.3623509,Private room,101.0,1,0,1900-01-01,2.2644956257811106,2,269,0
42432496,Kory,cascade,eastlake,47.63984,-122.32596,Entire home/apt,112.0,1,1,2024-06-01,1.0,2,72,1
28420265,Sherry,capitol hill,broadway,47.62967727,-122.3133692,Entire home/apt,626.0,2,1,2024-05-29,1.0,49,309,1
3074414,Melissa,other neighborhoods,wallingford,47.66151164,-122.3243209,Entire home/apt,112.0,30,0,1900-01-01,2.2644956257811106,132,52,0
485813638,Nick,capitol hill,stevens,47.62240561,-122.3046673,Entire home/apt,488.0,1,3,2024-06-22,3.0,1,302,3
369186565,Matthew,northgate,pinehurst,47.72457343,-122.3128163,Entire home/apt,115.0,1,0,1900-01-01,2.2644956257811106,1,47,0
580180413,Anuj,central area,minor,47.6090286,-122.3085507,Entire home/apt,418.0,2,1,2024-06-17,1.0,1,212,1
25110157,Eva And Sid,central area,minor,47.60902,-122.30853,Entire home/apt,424.0,2,0,1900-01-01,2.2644956257811106,33,217,0
20570027,Clara,other neighborhoods,bitter lake,47.70520914,-122.3488611,Entire home/apt,122.0,30,0,1900-01-01,2.2644956257811106,4,239,0
158644091,Anne,ballard,whittier heights,47.67832,-122.37144,Entire home/apt,85.0,30,0,1900-01-01,2.2644956257811106,1,83,0
419386771,Recreation,other neighborhoods,fremont,47.65712,-122.35428,Entire home/apt,348.0,2,2,2024-06-23,2.0,6,335,2
25110157,Eva And Sid,rainier valley,rainier view,47.5031545,-122.2656695,Entire home/apt,529.0,2,2,2024-06-17,2.0,33,234,2
370510732,Volodymyr,lake city,matthews beach,47.70348984,-122.2765163,Entire home/apt,590.0,3,0,1900-01-01,2.2644956257811106,1,65,0
25110157,Eva And Sid,central area,minor,47.60976,-122.30918,Entire home/apt,879.0,2,0,1900-01-01,2.2644956257811106,33,236,0
576220795,Sudip,rainier valley,rainier beach,47.5107964,-122.2577172,Private room,40.0,3,0,1900-01-01,2.2644956257811106,1,220,0
314324381,Sophari,west seattle,fairmount park,47.54929,-122.38375,Entire home/apt,347.0,1,1,2024-06-21,1.0,12,257,1
238425582,Allen Lu,queen anne,west queen anne,47.6328563,-122.3693598,Entire home/apt,505.0,3,1,2024-06-17,1.0,27,214,1
18096695,Chris,central area,minor,47.61265818,-122.3031403,Entire home/apt,127.0,3,1,2024-06-15,1.0,1,23,1
442138949,Dana,ballard,adams,47.66653,-122.38172,Private room,35.0,30,0,1900-01-01,2.2644956257811106,4,138,0
529119042,Julia,university district,university district,47.66329,-122.3117,Private room,60.0,1,2,2024-06-21,2.0,35,74,2
339400101,Ehsan,lake city,victory heights,47.70738,-122.3048,Entire home/apt,86.0,2,4,2024-06-23,4.0,1,116,4
12647335,Devon,rainier valley,brighton,47.54421246,-122.2725192,Private room,110.0,1,0,1900-01-01,2.2644956257811106,2,90,0
529119042,Julia,queen anne,west queen anne,47.62935039,-122.3717263,Private room,64.0,1,0,1900-01-01,2.2644956257811106,35,83,0
13871216,Andria,other neighborhoods,greenwood,47.69201023,-122.3463742,Private room,104.0,1,1,2024-06-19,1.0,1,243,1
7919665,Alex,west seattle,fairmount park,47.54924381,-122.382591,Entire home/apt,10.0,2,6,2024-06-23,6.0,1,255,6
3264544,Fabio,delridge,highland park,47.52359933,-122.3524487,Entire home/apt,270.0,2,0,1900-01-01,2.2644956257811106,6,326,0
537112443,Atsbaha,central area,atlantic,47.59806886,-122.2992177,Entire home/apt,63.0,30,0,1900-01-01,2.2644956257811106,2,225,0
25420400,Brent,downtown,belltown,47.61557034,-122.3347634,Entire home/apt,170.0,30,0,1900-01-01,2.2644956257811106,1,61,0
3074414,Melissa,other neighborhoods,bryant,47.6760724,-122.2900603,Entire home/apt,132.0,30,0,1900-01-01,2.2644956257811106,132,64,0
123425278,Kathy,lake city,victory heights,47.70529263,-122.3092978,Entire home/apt,297.0,1,0,1900-01-01,2.2644956257811106,3,338,0
123425278,Kathy,lake city,victory heights,47.70519,-122.30901,Entire home/apt,535.0,1,0,1900-01-01,2.2644956257811106,3,334,0
123425278,Kathy,lake city,victory heights,47.70327023,-122.3092681,Entire home/apt,266.0,1,1,2024-06-16,1.0,3,344,1
443152662,Renee,other neighborhoods,wallingford,47.65741239,-122.3270127,Entire home/apt,436.0,1,2,2024-06-19,2.0,6,236,2
238425582,Allen Lu,cascade,eastlake,47.6387784,-122.3266706,Entire home/apt,111.0,1,1,2024-06-18,1.0,27,195,1
5226402,Ahmis,downtown,belltown,47.61461,-122.34811,Entire home/apt,229.0,1,2,2024-06-17,2.0,1,226,2
52591891,Melissa,downtown,belltown,47.61689,-122.34749,Entire home/apt,369.0,1,0,1900-01-01,2.2644956257811106,3,88,0
52591891,Melissa,downtown,belltown,47.61610721,-122.3476141,Entire home/apt,369.0,1,0,1900-01-01,2.2644956257811106,3,262,0
52591891,Melissa,downtown,belltown,47.61711413,-122.3454906,Entire home/apt,369.0,1,1,2024-06-13,1.0,3,262,1
581581069,Dennis,downtown,belltown,47.6153113,-122.3524121,Entire home/apt,168.0,1,1,2024-06-14,1.0,1,136,1
24089367,Eva,other neighborhoods,greenwood,47.69543,-122.34546,Entire home/apt,304.0,1,0,1900-01-01,2.2644956257811106,5,354,0
184675574,Anna,other neighborhoods,bryant,47.66576,-122.28914,Private room,98.0,2,1,2024-06-17,1.0,4,27,1
481090782,Amanda,other neighborhoods,fremont,47.65704095,-122.344746,Entire home/apt,177.0,2,2,2024-06-16,2.0,2,257,2
130470448,Dana,rainier valley,mount baker,47.57284963,-122.2823886,Entire home/apt,400.0,5,0,1900-01-01,2.2644956257811106,1,165,0
24089367,Eva,northgate,north college park,47.69635171,-122.3444369,Entire home/apt,254.0,1,0,1900-01-01,2.2644956257811106,5,340,0
581770696,Fadi,delridge,high point,47.53866679,-122.3752185,Private room,78.0,1,1,2024-06-15,1.0,1,249,1
468209555,Christine,downtown,international district,47.60061,-122.32737,Entire home/apt,117.0,30,0,1900-01-01,2.2644956257811106,4,336,0
34060592,Martin,ballard,loyal heights,47.67970427,-122.3772793,Entire home/apt,500.0,28,2,2024-06-16,2.0,2,194,2
3074414,Melissa,other neighborhoods,green lake,47.67909,-122.32399,Entire home/apt,130.0,30,0,1900-01-01,2.2644956257811106,132,237,0
107434423,Blueground,central area,mann,47.6122,-122.30246,Entire home/apt,122.0,31,0,1900-01-01,2.2644956257811106,340,212,0
529119042,Julia,queen anne,west queen anne,47.63056,-122.37139,Private room,57.0,1,1,2024-06-15,1.0,35,92,1
25110157,Eva And Sid,rainier valley,rainier view,47.5031545,-122.2656695,Entire home/apt,212.0,2,0,1900-01-01,2.2644956257811106,33,244,0
71845270,Michael,university district,university district,47.66594,-122.31152,Private room,70.0,30,0,1900-01-01,2.2644956257811106,1,337,0
2935089,Natalie,queen anne,lower queen anne,47.62307297,-122.3544044,Entire home/apt,108.0,30,0,1900-01-01,2.2644956257811106,1,114,0
177266116,Joshua & Julie,downtown,belltown,47.61821734,-122.3452063,Entire home/apt,252.0,2,1,2024-06-21,1.0,1,207,1
529119042,Julia,university district,university district,47.66505107,-122.3101128,Private room,64.0,1,1,2024-06-14,1.0,35,92,1
547985949,Thanh,magnolia,briarcliff,47.63522,-122.40061,Entire home/apt,179.0,2,0,1900-01-01,2.2644956257811106,1,246,0
529119042,Julia,university district,university district,47.66284259,-122.3112185,Private room,61.0,1,0,1900-01-01,2.2644956257811106,35,90,0
529119042,Julia,university district,university district,47.66274973,-122.3097829,Private room,64.0,1,1,2024-06-12,1.0,35,89,1
529119042,Julia,university district,university district,47.66428,-122.30959,Private room,60.0,1,1,2024-06-13,1.0,35,93,1
529119042,Julia,queen anne,west queen anne,47.62886942,-122.3711919,Private room,64.0,1,0,1900-01-01,2.2644956257811106,35,85,0
19416872,Kamran,queen anne,north queen anne,47.65311,-122.3719,Entire home/apt,220.0,30,0,1900-01-01,2.2644956257811106,1,364,0
529119042,Julia,university district,university district,47.66469,-122.31121,Private room,64.0,1,0,1900-01-01,2.2644956257811106,35,80,0
84176987,Hannah,downtown,pioneer square,47.59791,-122.33253,Entire home/apt,110.0,30,0,1900-01-01,2.2644956257811106,1,214,0
59082854,Sierra,university district,university district,47.66933973,-122.3145686,Entire home/apt,350.0,2,0,1900-01-01,2.2644956257811106,1,161,0
3677488,Camila,capitol hill,broadway,47.6250119,-122.3191042,Entire home/apt,85.0,1,1,2024-06-13,1.0,2,25,1
37737562,Gabriel,capitol hill,broadway,47.615398,-122.3135672,Entire home/apt,326.0,2,1,2024-06-21,1.0,2,112,1
422246200,Seung Gyu,other neighborhoods,green lake,47.67568,-122.32535,Entire home/apt,214.0,2,1,2024-06-23,1.0,1,254,1
12677918,Esteban,ballard,adams,47.6725662,-122.3808179,Entire home/apt,341.0,2,0,1900-01-01,2.2644956257811106,1,17,0
238425582,Allen Lu,queen anne,west queen anne,47.63394,-122.36861,Entire home/apt,138.0,4,0,1900-01-01,2.2644956257811106,27,217,0
25553203,Linna And Marlo,cascade,eastlake,47.63982,-122.32689,Entire home/apt,339.0,1,0,1900-01-01,2.2644956257811106,1,147,0
423091355,Seema,ballard,west woodland,47.66566,-122.36652,Entire home/apt,252.0,30,0,1900-01-01,2.2644956257811106,2,269,0
423091355,Seema,ballard,west woodland,47.66519,-122.36809,Entire home/apt,201.0,30,0,1900-01-01,2.2644956257811106,2,269,0
537491570,Nick,ballard,adams,47.6735,-122.38003,Entire home/apt,392.0,4,0,1900-01-01,2.2644956257811106,4,14,0
21576377,Tam,other neighborhoods,wedgwood,47.69165,-122.30111,Entire home/apt,433.0,2,0,1900-01-01,2.2644956257811106,1,157,0
576839473,The Alexis Royal Sonesta Hotel,downtown,central business district,47.604877,-122.336892,Private room,407.0,1,0,1900-01-01,2.2644956257811106,2,27,0
576839473,The Alexis Royal Sonesta Hotel,downtown,central business district,47.604877,-122.336892,Private room,361.0,1,0,1900-01-01,2.2644956257811106,2,24,0
529119042,Julia,university district,university district,47.66485,-122.30946,Private room,64.0,1,0,1900-01-01,2.2644956257811106,35,92,0
3074414,Melissa,other neighborhoods,fremont,47.65668898,-122.3471725,Entire home/apt,186.0,30,0,1900-01-01,2.2644956257811106,132,58,0
529119042,Julia,university district,university district,47.66352117,-122.3096449,Private room,61.0,1,1,2024-06-23,1.0,35,92,1
443152662,Renee,other neighborhoods,wallingford,47.65539149,-122.328649,Entire home/apt,354.0,1,0,1900-01-01,2.2644956257811106,6,246,0
238425582,Allen Lu,queen anne,west queen anne,47.63340191,-122.3686009,Entire home/apt,291.0,3,0,1900-01-01,2.2644956257811106,27,232,0
529119042,Julia,central area,mann,47.60332,-122.30078,Private room,59.0,1,0,1900-01-01,2.2644956257811106,35,86,0
443152662,Renee,other neighborhoods,wallingford,47.65572,-122.32925,Entire home/apt,193.0,1,0,1900-01-01,2.2644956257811106,6,245,0
12155293,Ben,central area,mann,47.61857976,-122.2986715,Entire home/apt,333.0,2,0,1900-01-01,2.2644956257811106,1,34,0
3074414,Melissa,other neighborhoods,bryant,47.67569,-122.28887,Entire home/apt,190.0,30,0,1900-01-01,2.2644956257811106,132,286,0
246393790,Ken,rainier valley,brighton,47.54395,-122.28336,Entire home/apt,120.0,2,1,2024-06-22,1.0,3,164,1
583506204,Seattle Temporary Housing,beacon hill,north beacon hill,47.58851,-122.31635,Entire home/apt,279.0,28,0,1900-01-01,2.2644956257811106,1,263,0
583517355,Robert,ballard,whittier heights,47.69035161,-122.3726493,Entire home/apt,150.0,2,0,1900-01-01,2.2644956257811106,1,358,0
453076802,Terece,cascade,south lake union,47.6190756,-122.3373775,Entire home/apt,399.0,1,0,1900-01-01,2.2644956257811106,1,362,0
25319995,Bory & Yoon,capitol hill,broadway,47.63064719,-122.3131782,Entire home/apt,350.0,30,0,1900-01-01,2.2644956257811106,1,54,0
452138231,Azin,beacon hill,north beacon hill,47.58738944,-122.3163159,Entire home/apt,270.0,28,0,1900-01-01,2.2644956257811106,3,357,0
159991679,Arlene,west seattle,arbor heights,47.51597,-122.37641,Private room,68.0,1,0,1900-01-01,2.2644956257811106,1,53,0
28379912,Daniel James Rogers,other neighborhoods,green lake,47.67656032,-122.32683,Private room,55.0,30,0,1900-01-01,2.2644956257811106,11,244,0
95179238,Yvonne,other neighborhoods,georgetown,47.54402,-122.3201,Entire home/apt,343.0,1,0,1900-01-01,2.2644956257811106,4,249,0
444175231,Summer,magnolia,lawton park,47.6493016,-122.383632,Entire home/apt,306.0,2,0,1900-01-01,2.2644956257811106,1,343,0
340706410,Vince,other neighborhoods,fremont,47.65316,-122.35056,Entire home/apt,241.0,1,0,1900-01-01,2.2644956257811106,98,351,0
77123581,Benjamin,cascade,eastlake,47.64864838,-122.3228989,Entire home/apt,199.0,2,0,1900-01-01,2.2644956257811106,1,229,0
107434423,Blueground,central area,minor,47.6018686,-122.3164729,Entire home/apt,173.0,30,0,1900-01-01,2.2644956257811106,340,341,0
107434423,Blueground,central area,minor,47.6018686,-122.3164729,Entire home/apt,181.0,30,0,1900-01-01,2.2644956257811106,340,329,0
107434423,Blueground,central area,minor,47.6018686,-122.3164729,Entire home/apt,149.0,30,0,1900-01-01,2.2644956257811106,340,318,0
107434423,Blueground,central area,minor,47.6018686,-122.3164729,Entire home/apt,99.0,30,0,1900-01-01,2.2644956257811106,340,0,0
107434423,Blueground,central area,minor,47.6018686,-122.3164729,Entire home/apt,156.0,30,0,1900-01-01,2.2644956257811106,340,246,0
245843895,Teri,queen anne,north queen anne,47.64309434,-122.3540167,Entire home/apt,179.0,1,0,1900-01-01,2.2644956257811106,2,296,0
529119042,Julia,central area,mann,47.60228699,-122.3007893,Private room,59.0,1,0,1900-01-01,2.2644956257811106,35,88,0
398317720,Joanne,other neighborhoods,phinney ridge,47.67676,-122.35882,Entire home/apt,481.0,1,0,1900-01-01,2.2644956257811106,66,324,0
